[GIN] 2019/10/25 - 20:22:23 | 200 |     119.562µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:23 | 200 |     230.292µs |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/25 - 20:22:23 | 200 |      61.099µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/25 - 20:22:23 | 200 |     147.863µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:23 | 200 |      51.569µs |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/25 - 20:22:23 | 200 |      68.277µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/25 - 20:22:23 | 304 |      28.118µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/25 - 20:22:23 | 304 |       27.27µs |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/25 - 20:22:23 | 304 |      20.257µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/25 - 20:22:23 | 200 |     103.393µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:23 | 200 |      49.287µs |       127.0.0.1 | GET      /swagger/favicon-32x32.png
[GIN] 2019/10/25 - 20:22:23 | 200 |      46.779µs |       127.0.0.1 | GET      /swagger/index.html
[GIN] 2019/10/25 - 20:22:24 | 304 |      33.479µs |       127.0.0.1 | GET      /swagger/swagger-ui.css
[GIN] 2019/10/25 - 20:22:24 | 304 |      25.538µs |       127.0.0.1 | GET      /swagger/swagger-ui-bundle.js
[GIN] 2019/10/25 - 20:22:24 | 304 |      27.382µs |       127.0.0.1 | GET      /swagger/swagger-ui-standalone-preset.js
[GIN] 2019/10/25 - 20:22:24 | 200 |     153.327µs |       127.0.0.1 | GET      /swagger/doc.json
[GIN] 2019/10/25 - 20:22:24 | 200 |      38.411µs |       127.0.0.1 | GET      /swagger/favicon-32x32.png
